POZO,FECHA,AGUA_INYECTADA,PIA
well_6,18/12/2022,0,0
well_6,19/12/2022,0,0
well_6,20/12/2022,0,0
well_6,21/12/2022,0,0
well_6,22/12/2022,0,0
well_6,23/12/2022,0,0
well_6,24/12/2022,0,0
well_6,25/12/2022,0,0
well_6,26/12/2022,433,1738
well_6,27/12/2022,411,1726
well_6,28/12/2022,0,0
well_6,29/12/2022,0,0
well_6,30/12/2022,0,0
well_6,31/12/2022,0,0
well_6,1/01/2023,0,0
well_6,2/01/2023,403,1568
well_6,3/01/2023,1010,1571
well_6,4/01/2023,975,1569
well_6,5/01/2023,855,1587
well_6,6/01/2023,988,1593
well_6,7/01/2023,375,1566
well_6,8/01/2023,964,1591
well_6,9/01/2023,967,1596
well_6,10/01/2023,955,1596
well_6,11/01/2023,980,1602
well_6,12/01/2023,879,1590
well_6,13/01/2023,988,1594
well_6,14/01/2023,982,1595
well_6,15/01/2023,980,1599
well_6,16/01/2023,982,1613
well_6,17/01/2023,934,1667
well_6,18/01/2023,828,1667
well_6,19/01/2023,962,1687
well_6,20/01/2023,984,1692
well_6,21/01/2023,997,1706
well_6,22/01/2023,1013,1700
well_6,23/01/2023,1005,1711
well_6,24/01/2023,1017,1725
well_6,25/01/2023,1006,1702
well_6,26/01/2023,1003,1707
well_6,27/01/2023,1014,1706
well_6,28/01/2023,1005,1724
well_6,29/01/2023,990,1722
well_6,30/01/2023,992,1714
well_6,31/01/2023,986,1711
well_6,1/02/2023,1005,1692
well_6,2/02/2023,808,1667
well_6,3/02/2023,1014,1692
well_6,4/02/2023,1014,1694
well_6,5/02/2023,1015,1685
well_6,6/02/2023,1020,1685
well_6,7/02/2023,1067,1674
well_6,8/02/2023,1221,1557
well_6,9/02/2023,1535,1665
well_6,10/02/2023,1482,1672
well_6,11/02/2023,1566,1570
well_6,12/02/2023,1565,1570
well_6,13/02/2023,1448,1337
well_6,14/02/2023,1749,1301
well_6,15/02/2023,281,315
well_6,16/02/2023,1054,1780
well_6,17/02/2023,1541,1780
well_6,18/02/2023,1335,1717
well_6,19/02/2023,1330,1715
well_6,20/02/2023,1646,1462
well_6,21/02/2023,1771,1512
well_6,22/02/2023,1736,1550
well_6,23/02/2023,908,1550
well_6,24/02/2023,1024,1351
well_6,25/02/2023,1441,1306
well_6,26/02/2023,1230,658
well_6,27/02/2023,1603,1545
well_6,28/02/2023,1592,1610
well_6,1/03/2023,1594,1610
well_6,2/03/2023,1596,1610
well_6,3/03/2023,1590,1610
well_6,4/03/2023,1403,1534
well_6,5/03/2023,1429,1570
well_6,6/03/2023,1347,1656
well_6,7/03/2023,1409,1631
well_6,8/03/2023,1286,1654
well_6,9/03/2023,1407,1333
well_6,10/03/2023,1396,1397
well_6,11/03/2023,1397,1401
well_6,12/03/2023,1397,1449
well_6,13/03/2023,1433,1624
well_6,14/03/2023,1490,1699
well_6,15/03/2023,1514,1715
well_6,16/03/2023,1498,1722
well_6,17/03/2023,1530,1787
well_6,18/03/2023,1533,1788
well_6,19/03/2023,1515,1780
well_6,20/03/2023,1520,1782
well_6,21/03/2023,1579,1751
well_6,22/03/2023,1654,1755
well_6,23/03/2023,1697,1757
well_6,24/03/2023,1725,1754
well_6,25/03/2023,1638,1611
well_6,26/03/2023,1618,1631
well_6,27/03/2023,1601,1646
well_6,28/03/2023,1507,1670
well_6,29/03/2023,1591,1624
well_6,30/03/2023,1725,1603
well_6,31/03/2023,1701,1621
well_6,1/04/2023,1689,1627
well_6,2/04/2023,1393,1571
well_6,3/04/2023,1436,1585
well_6,4/04/2023,1474,1609
well_6,5/04/2023,1326,1636
well_6,6/04/2023,1505,1653
well_6,7/04/2023,1471,1671
well_6,8/04/2023,1432,1680
well_6,9/04/2023,1392,1695
well_6,10/04/2023,1422,1712
well_6,11/04/2023,1439,1707
well_6,12/04/2023,1414,1720
well_6,13/04/2023,1452,1752
well_6,14/04/2023,686,1752
well_6,15/04/2023,0,0
well_6,16/04/2023,210,1087
well_6,17/04/2023,913,800
well_6,18/04/2023,95,800
well_6,19/04/2023,307,601
well_6,20/04/2023,991,637
well_6,21/04/2023,990,637
well_6,22/04/2023,1036,465
well_6,23/04/2023,669,564
well_6,24/04/2023,932,512
well_6,25/04/2023,897,525
well_6,26/04/2023,897,530
well_6,27/04/2023,937,501
well_6,28/04/2023,937,515
well_6,29/04/2023,970,525
well_6,30/04/2023,1131,630
well_6,1/05/2023,1092,642
well_6,2/05/2023,1083,1375
well_6,3/05/2023,1114,670
well_6,4/05/2023,1083,690
well_6,5/05/2023,1127,878
well_6,6/05/2023,1179,1061
well_6,7/05/2023,1244,884
well_6,8/05/2023,1161,981
well_6,9/05/2023,1190,1087
well_6,10/05/2023,1197,1100
well_6,11/05/2023,1265,1100
well_6,12/05/2023,1276,1115
well_6,13/05/2023,1270,1098
well_6,14/05/2023,1275,1116
well_6,15/05/2023,1217,1121
well_6,16/05/2023,1189,1120
well_6,17/05/2023,0,0
well_6,18/05/2023,0,0
well_6,19/05/2023,0,0
well_6,20/05/2023,0,0
well_6,21/05/2023,0,0
well_6,22/05/2023,0,0
well_6,23/05/2023,1147,1168
well_6,24/05/2023,1254,1182
well_6,25/05/2023,1235,1175
well_6,26/05/2023,1259,1240
well_6,27/05/2023,1275,1240
well_6,28/05/2023,1246,1245
well_6,29/05/2023,1264,1250
well_6,30/05/2023,1280,1250
well_6,31/05/2023,957,1230
well_6,1/06/2023,1247,1250
well_6,2/06/2023,1225,1258
well_6,3/06/2023,1217,1250
well_6,4/06/2023,1256,1254
well_6,5/06/2023,1250,1246
well_6,6/06/2023,1237,1249
well_6,7/06/2023,1223,1250
well_6,8/06/2023,1236,1244
well_6,9/06/2023,1174,1244
well_6,10/06/2023,1210,1236
well_6,11/06/2023,1276,1239
well_6,12/06/2023,1261,1248
well_6,13/06/2023,1231,1260
well_6,14/06/2023,1242,1254
well_6,15/06/2023,1254,1260
well_6,16/06/2023,840,1170
well_6,17/06/2023,1230,1310
well_6,18/06/2023,1235,1350
well_6,19/06/2023,1457,1360
well_6,20/06/2023,1437,1360
well_6,21/06/2023,1412,1370
well_6,22/06/2023,1430,1430
well_6,23/06/2023,1361,1412
well_6,24/06/2023,1337,1405
well_6,25/06/2023,1405,1414
well_6,26/06/2023,1379,1423
well_6,27/06/2023,1404,1433
well_6,28/06/2023,1382,1444
well_6,29/06/2023,1394,1419
well_6,30/06/2023,1378,1394
well_6,1/07/2023,1398,1466
well_6,2/07/2023,1229,1440
well_6,3/07/2023,1347,1426
well_6,4/07/2023,1326,1419
well_6,5/07/2023,1320,1413
well_6,6/07/2023,1340,1464
well_6,7/07/2023,1331,1483
well_6,8/07/2023,1341,1490
well_6,9/07/2023,473,1447
well_6,10/07/2023,1376,1482
well_6,11/07/2023,1370,1499
well_6,12/07/2023,1345,1515
well_6,13/07/2023,1360,1505
well_6,14/07/2023,1357,1509
well_6,15/07/2023,1338,1525
well_6,16/07/2023,1342,1529
well_6,17/07/2023,1328,1528
well_6,18/07/2023,1033,1402
well_6,19/07/2023,1406,1469
well_6,20/07/2023,1359,1483
well_6,21/07/2023,1375,1498
well_6,22/07/2023,1407,1507
well_6,23/07/2023,1450,1514
well_6,24/07/2023,1484,1518
well_6,25/07/2023,1451,1532
well_6,26/07/2023,1428,1538
well_6,27/07/2023,1413,1545
well_6,28/07/2023,1389,1550
well_6,29/07/2023,1406,1560
well_6,30/07/2023,1376,1560
well_6,31/07/2023,1398,1560
well_6,1/08/2023,1390,1557
well_6,2/08/2023,1377,1565
well_6,3/08/2023,1397,1569
well_6,4/08/2023,1458,1535
well_6,5/08/2023,1405,1495
well_6,6/08/2023,1520,1631
well_6,7/08/2023,1531,1587
well_6,8/08/2023,1539,1589
well_6,9/08/2023,1556,1627
well_6,10/08/2023,1540,1629
well_6,11/08/2023,1540,1629
well_6,12/08/2023,1541,1633
well_6,13/08/2023,1559,1628
well_6,14/08/2023,1575,1629
well_6,15/08/2023,1585,1622
well_6,16/08/2023,1597,1621
well_6,17/08/2023,1499,1633
well_6,18/08/2023,1640,1510
well_6,19/08/2023,1616,1556
well_6,20/08/2023,1620,1544
well_6,21/08/2023,1619,1529
well_6,22/08/2023,1622,1528
well_6,23/08/2023,1564,1524
well_6,24/08/2023,1495,1475
well_6,25/08/2023,1544,1484
well_6,26/08/2023,1550,1481
well_6,27/08/2023,1570,1488
well_6,28/08/2023,1540,1493
well_6,29/08/2023,1536,1464
well_6,30/08/2023,1484,1482
well_6,31/08/2023,1514,1489
well_6,1/09/2023,1482,1500
well_6,2/09/2023,1502,1510
well_6,3/09/2023,1405,1510
well_6,4/09/2023,1221,1460
well_6,5/09/2023,1495,1482
well_6,6/09/2023,1521,1493
well_6,7/09/2023,1482,1502
well_6,8/09/2023,1393,1419
well_6,9/09/2023,1449,1487
well_6,10/09/2023,1089,1375
well_6,11/09/2023,1098,1383
well_6,12/09/2023,558,1360
well_6,13/09/2023,0,0
well_6,14/09/2023,46,1156
well_6,15/09/2023,1164,1098
well_6,16/09/2023,1347,1190
well_6,17/09/2023,1653,1561
well_6,18/09/2023,1718,1342
well_6,19/09/2023,1706,1414
well_6,20/09/2023,1642,1350
well_6,21/09/2023,1435,1522
well_6,22/09/2023,1589,1500
well_6,23/09/2023,1697,1540
well_6,24/09/2023,1722,1558
well_6,25/09/2023,1672,1558
well_6,26/09/2023,1645,1558
well_6,27/09/2023,1634,1558
well_6,28/09/2023,1746,1558
well_6,29/09/2023,1036,1050
well_6,30/09/2023,1362,1075
well_6,1/10/2023,1470,1028
well_6,2/10/2023,1500,1127
well_6,6/08/2018,343,1555
well_6,7/08/2018,2160,1780
well_6,8/08/2018,1904,1821
well_6,9/08/2018,975,1298
well_6,10/08/2018,0,0
well_6,11/08/2018,366,716
well_6,12/08/2018,426,914
well_6,13/08/2018,538,737
well_6,14/08/2018,2922,878
well_6,15/08/2018,3108,1202
well_6,16/08/2018,3086,1166
well_6,17/08/2018,3077,1176
well_6,18/08/2018,3184,1182
well_6,19/08/2018,3045,1185
well_6,20/08/2018,3041,1147
well_6,21/08/2018,3030,1128
well_6,22/08/2018,3021,1134
well_6,23/08/2018,3108,1225
well_6,24/08/2018,3089,1122
well_6,25/08/2018,716,265
well_6,26/08/2018,1213,899
well_6,27/08/2018,3038,1193
well_6,28/08/2018,1670,679
well_6,29/08/2018,2548,951
well_6,30/08/2018,921,300
well_6,31/08/2018,0,0
well_6,1/09/2018,0,0
well_6,2/09/2018,0,0
well_6,3/09/2018,0,0
well_6,4/09/2018,142,0
well_6,5/09/2018,1106,168
well_6,6/09/2018,1639,662
well_6,7/09/2018,710,221
well_6,8/09/2018,573,147
well_6,9/09/2018,1405,489
well_6,10/09/2018,0,0
well_6,11/09/2018,830,281
well_6,12/09/2018,1777,611
well_6,13/09/2018,205,6
well_6,14/09/2018,1654,609
well_6,15/09/2018,1903,679
well_6,16/09/2018,3011,926
well_6,17/09/2018,3070,902
well_6,18/09/2018,2896,846
well_6,19/09/2018,2811,827
well_6,20/09/2018,3106,988
well_6,21/09/2018,3092,940
well_6,22/09/2018,3089,965
well_6,23/09/2018,3086,896
well_6,24/09/2018,3076,898
well_6,25/09/2018,3083,913
well_6,26/09/2018,3114,905
well_6,27/09/2018,3092,920
well_6,28/09/2018,3108,950
well_6,29/09/2018,3106,943
well_6,30/09/2018,3105,896
well_6,1/10/2018,3098,912
well_6,2/10/2018,3000,840
well_6,3/10/2018,3086,874
well_6,4/10/2018,1954,494
well_6,5/10/2018,1295,427
well_6,6/10/2018,3083,950
well_6,7/10/2018,3103,930
well_6,8/10/2018,3098,931
well_6,9/10/2018,3079,810
well_6,10/10/2018,2983,810
well_6,11/10/2018,3039,953
well_6,12/10/2018,3084,868
well_6,13/10/2018,3087,890
well_6,14/10/2018,3095,868
well_6,15/10/2018,3079,870
well_6,16/10/2018,3096,911
well_6,17/10/2018,3101,936
well_6,18/10/2018,3083,944
well_6,19/10/2018,5892,881
well_6,20/10/2018,3067,1024
well_6,21/10/2018,3108,996
well_6,22/10/2018,2967,904
well_6,23/10/2018,1996,673
well_6,24/10/2018,1302,502
well_6,25/10/2018,3080,1013
well_6,26/10/2018,2888,802
well_6,27/10/2018,2917,811
well_6,28/10/2018,2900,814
well_6,29/10/2018,2958,854
well_6,30/10/2018,2821,942
well_6,31/10/2018,3089,1160
well_6,1/11/2018,3093,1110
well_6,2/11/2018,3052,1085
well_6,3/11/2018,3095,1110
well_6,4/11/2018,3095,1122
well_6,5/11/2018,3098,1125
well_6,6/11/2018,3054,1118
well_6,7/11/2018,3035,1044
well_6,8/11/2018,3111,1052
well_6,9/11/2018,2879,983
well_6,10/11/2018,3071,1109
well_6,11/11/2018,3057,1053
well_6,12/11/2018,1528,682
well_6,13/11/2018,2636,911
well_6,14/11/2018,3093,1036
well_6,15/11/2018,2496,832
well_6,16/11/2018,2087,746
well_6,17/11/2018,2370,766
well_6,18/11/2018,2289,870
well_6,19/11/2018,2308,601
well_6,20/11/2018,2663,865
well_6,21/11/2018,3036,930
well_6,22/11/2018,2566,730
well_6,23/11/2018,3098,730
well_6,24/11/2018,1897,482
well_6,25/11/2018,3092,830
well_6,26/11/2018,2925,830
well_6,27/11/2018,3096,887
well_6,28/11/2018,2175,575
well_6,29/11/2018,2548,787
well_6,30/11/2018,2950,795
well_6,1/12/2018,3079,822
well_6,2/12/2018,3090,822
well_6,3/12/2018,3096,940
well_6,4/12/2018,3089,850
well_6,5/12/2018,3096,873
well_6,6/12/2018,3090,865
well_6,7/12/2018,3086,868
well_6,8/12/2018,3101,863
well_6,9/12/2018,3096,869
well_6,10/12/2018,3090,851
well_6,11/12/2018,3114,865
well_6,12/12/2018,3089,814
well_6,13/12/2018,3098,852
well_6,14/12/2018,3099,857
well_6,15/12/2018,3095,839
well_6,16/12/2018,3095,839
well_6,17/12/2018,3090,840
well_6,18/12/2018,3101,844
well_6,19/12/2018,1096,850
well_6,20/12/2018,2127,773
well_6,21/12/2018,3102,1318
well_6,22/12/2018,3099,1290
well_6,23/12/2018,3102,1273
well_6,24/12/2018,3092,1264
well_6,25/12/2018,3079,1248
well_6,26/12/2018,3095,1270
well_6,27/12/2018,3106,1250
well_6,28/12/2018,3092,1213
well_6,29/12/2018,3089,1174
well_6,30/12/2018,3099,1152
well_6,31/12/2018,3086,1152
well_6,1/01/2019,3112,1176
well_6,2/01/2019,3101,1178
well_6,3/01/2019,3095,1344
well_6,4/01/2019,3033,1281
well_6,5/01/2019,3098,1154
well_6,6/01/2019,3095,1156
well_6,7/01/2019,3095,1117
well_6,8/01/2019,3099,1091
well_6,9/01/2019,3098,1115
well_6,10/01/2019,3043,992
well_6,11/01/2019,3093,1100
well_6,12/01/2019,1712,1178
well_6,13/01/2019,621,798
well_6,14/01/2019,898,872
well_6,15/01/2019,2566,143
well_6,16/01/2019,3099,1206
well_6,17/01/2019,1219,994
well_6,18/01/2019,2040,1066
well_6,19/01/2019,3102,1212
well_6,20/01/2019,3087,1229
well_6,21/01/2019,3093,1214
well_6,22/01/2019,3096,1220
well_6,23/01/2019,3090,1227
well_6,24/01/2019,3101,1255
well_6,25/01/2019,3083,1269
well_6,26/01/2019,2108,1237
well_6,27/01/2019,0,0
well_6,28/01/2019,1990,1245
well_6,29/01/2019,2229,952
well_6,30/01/2019,3115,986
well_6,31/01/2019,3098,916
well_6,1/02/2019,3101,906
well_6,2/02/2019,2584,790
well_6,3/02/2019,724,221
well_6,4/02/2019,1547,562
well_6,5/02/2019,661,221
well_6,6/02/2019,1345,584
well_6,7/02/2019,3093,996
well_6,8/02/2019,3068,924
well_6,9/02/2019,3077,871
well_6,10/02/2019,3096,873
well_6,11/02/2019,3093,880
well_6,12/02/2019,3098,878
well_6,13/02/2019,3092,870
well_6,14/02/2019,3087,877
well_6,15/02/2019,3086,888
well_6,16/02/2019,3077,912
well_6,17/02/2019,3083,928
well_6,18/02/2019,3087,885
well_6,19/02/2019,3090,895
well_6,20/02/2019,3083,897
well_6,21/02/2019,3092,959
well_6,22/02/2019,3086,927
well_6,23/02/2019,3101,927
well_6,24/02/2019,3095,939
well_6,25/02/2019,3093,941
well_6,26/02/2019,3092,942
well_6,27/02/2019,3093,944
well_6,28/02/2019,3092,975
well_6,1/03/2019,3095,1017
well_6,2/03/2019,3093,1016
well_6,3/03/2019,3093,1016
well_6,4/03/2019,3093,898
well_6,5/03/2019,3089,896
well_6,6/03/2019,3093,898
well_6,7/03/2019,3098,898
well_6,8/03/2019,3099,902
well_6,9/03/2019,3086,900
well_6,10/03/2019,3092,900
well_6,11/03/2019,3099,871
well_6,12/03/2019,3093,881
well_6,13/03/2019,2172,619
well_6,14/03/2019,3108,939
well_6,15/03/2019,1235,395
well_6,16/03/2019,2881,854
well_6,17/03/2019,1551,527
well_6,18/03/2019,2679,850
well_6,19/03/2019,2535,850
well_6,20/03/2019,2535,865
well_6,21/03/2019,2531,879
well_6,22/03/2019,343,112
well_6,23/03/2019,953,405
well_6,24/03/2019,2531,903
well_6,25/03/2019,431,190
well_6,26/03/2019,1608,851
well_6,27/03/2019,2821,1050
well_6,28/03/2019,2823,1020
well_6,29/03/2019,2821,1012
well_6,30/03/2019,2819,1012
well_6,31/03/2019,2810,1008
well_6,1/04/2019,2818,1037
well_6,2/04/2019,2821,1034
well_6,3/04/2019,2823,1034
well_6,4/04/2019,2821,1024
well_6,5/04/2019,2821,1027
well_6,6/04/2019,2817,1102
well_6,7/04/2019,1640,672
well_6,8/04/2019,320,177
well_6,9/04/2019,2422,1000
well_6,10/04/2019,2817,1019
well_6,11/04/2019,795,330
well_6,12/04/2019,2476,925
well_6,13/04/2019,1580,535
well_6,14/04/2019,2819,944
well_6,15/04/2019,1612,602
well_6,16/04/2019,2640,891
well_6,17/04/2019,1244,464
well_6,18/04/2019,2264,764
well_6,19/04/2019,2822,858
well_6,20/04/2019,2829,865
well_6,21/04/2019,2823,838
well_6,22/04/2019,2825,846
well_6,23/04/2019,2825,852
well_6,24/04/2019,2821,855
well_6,25/04/2019,2802,782
well_6,26/04/2019,2817,759
well_6,27/04/2019,2810,775
well_6,28/04/2019,2823,762
well_6,29/04/2019,2814,788
well_6,30/04/2019,2821,802
well_6,1/05/2019,2821,795
well_6,2/05/2019,2822,780
well_6,3/05/2019,2819,786
well_6,4/05/2019,2801,774
well_6,5/05/2019,2823,699
well_6,6/05/2019,2818,709
well_6,7/05/2019,2818,697
well_6,8/05/2019,2819,668
well_6,9/05/2019,2811,686
well_6,10/05/2019,1512,423
well_6,11/05/2019,2536,758
well_6,12/05/2019,2819,810
well_6,13/05/2019,2823,682
well_6,14/05/2019,2818,683
well_6,15/05/2019,2814,691
well_6,16/05/2019,2818,693
well_6,17/05/2019,2813,701
well_6,18/05/2019,2818,802
well_6,19/05/2019,2829,805
well_6,20/05/2019,2809,726
well_6,21/05/2019,2049,489
well_6,22/05/2019,2806,820
well_6,23/05/2019,2813,781
well_6,24/05/2019,2821,714
well_6,25/05/2019,2818,673
well_6,26/05/2019,1980,507
well_6,27/05/2019,1945,542
well_6,28/05/2019,2819,761
well_6,29/05/2019,2819,760
well_6,30/05/2019,1763,469
well_6,31/05/2019,67,3
well_6,1/06/2019,2095,627
well_6,2/06/2019,2821,380
well_6,3/06/2019,2818,592
well_6,4/06/2019,2818,630
well_6,5/06/2019,2826,685
well_6,6/06/2019,1141,510
well_6,7/06/2019,2818,830
well_6,8/06/2019,2638,717
well_6,9/06/2019,2310,603
well_6,10/06/2019,2311,595
well_6,11/06/2019,2299,535
well_6,12/06/2019,1669,364
well_6,13/06/2019,422,108
well_6,14/06/2019,703,507
well_6,15/06/2019,1082,956
well_6,16/06/2019,1034,944
well_6,17/06/2019,1057,992
well_6,18/06/2019,1057,971
well_6,19/06/2019,1058,956
well_6,20/06/2019,1087,883
well_6,21/06/2019,1078,901
well_6,22/06/2019,969,755
well_6,23/06/2019,490,0
well_6,24/06/2019,193,124
well_6,25/06/2019,1102,849
well_6,26/06/2019,773,710
well_6,27/06/2019,1596,1519
well_6,28/06/2019,2500,1912
well_6,29/06/2019,2548,1796
well_6,30/06/2019,2299,1274
well_6,1/07/2019,2635,1462
well_6,2/07/2019,2662,1474
well_6,3/07/2019,2618,1580
well_6,4/07/2019,1907,1216
well_6,5/07/2019,1680,831
well_6,6/07/2019,2360,1664
well_6,7/07/2019,2416,1672
well_6,8/07/2019,2434,1429
well_6,9/07/2019,2407,1433
well_6,10/07/2019,2422,1455
well_6,11/07/2019,2606,1447
well_6,12/07/2019,2809,1451
well_6,13/07/2019,2814,1419
well_6,14/07/2019,2814,1406
well_6,15/07/2019,2110,1438
well_6,16/07/2019,2109,1432
well_6,17/07/2019,2109,1449
well_6,18/07/2019,2107,1462
well_6,19/07/2019,2112,1487
well_6,20/07/2019,2111,1707
well_6,21/07/2019,2111,1797
well_6,22/07/2019,2111,1782
well_6,23/07/2019,2111,1792
well_6,24/07/2019,2112,1667
well_6,25/07/2019,2109,1658
well_6,26/07/2019,1468,914
well_6,27/07/2019,2110,1136
well_6,28/07/2019,2115,1158
well_6,29/07/2019,2115,1143
well_6,30/07/2019,2114,1146
well_6,31/07/2019,2111,1148
well_6,1/08/2019,1545,834
well_6,2/08/2019,968,634
well_6,3/08/2019,2115,1512
well_6,4/08/2019,2115,1244
well_6,5/08/2019,2114,1302
well_6,6/08/2019,2114,1263
well_6,7/08/2019,2116,1300
well_6,8/08/2019,2104,1419
well_6,9/08/2019,437,311
well_6,10/08/2019,0,0
well_6,11/08/2019,0,0
well_6,12/08/2019,0,0
well_6,13/08/2019,1692,1105
well_6,14/08/2019,2098,1480
well_6,15/08/2019,2103,1510
well_6,16/08/2019,2112,1405
well_6,17/08/2019,1387,864
well_6,18/08/2019,947,596
well_6,19/08/2019,0,0
well_6,20/08/2019,1523,954
well_6,21/08/2019,2111,1402
well_6,22/08/2019,2117,1597
well_6,23/08/2019,2115,1843
well_6,24/08/2019,1610,1158
well_6,25/08/2019,1992,1394
well_6,26/08/2019,2114,1250
well_6,27/08/2019,2099,1242
well_6,28/08/2019,2114,1249
well_6,29/08/2019,1196,683
well_6,30/08/2019,239,125
well_6,31/08/2019,1637,927
well_6,1/09/2019,1011,595
well_6,2/09/2019,1778,1129
well_6,3/09/2019,2114,1698
well_6,4/09/2019,2113,1924
well_6,5/09/2019,2085,1941
well_6,6/09/2019,2115,2380
well_6,7/09/2019,1367,1520
well_6,8/09/2019,1817,1516
well_6,9/09/2019,1447,2219
well_6,10/09/2019,1156,2352
well_6,11/09/2019,847,1486
well_6,12/09/2019,1048,1851
well_6,13/09/2019,1044,1636
well_6,14/09/2019,1042,1637
well_6,15/09/2019,468,720
well_6,16/09/2019,1149,1692
well_6,17/09/2019,1176,1574
well_6,18/09/2019,1176,1593
well_6,19/09/2019,1182,2163
well_6,20/09/2019,541,839
well_6,21/09/2019,818,1202
well_6,22/09/2019,0,0
well_6,23/09/2019,169,201
well_6,24/09/2019,418,615
well_6,25/09/2019,0,0
well_6,26/09/2019,0,0
well_6,27/09/2019,0,0
well_6,28/09/2019,0,0
well_6,29/09/2019,0,0
well_6,30/09/2019,0,0
well_6,1/10/2019,0,0
well_6,2/10/2019,0,0
well_6,3/10/2019,0,0
well_6,4/10/2019,0,0
well_6,5/10/2019,0,0
well_6,6/10/2019,0,0
well_6,7/10/2019,0,0
well_6,8/10/2019,0,0
well_6,9/10/2019,933,644
well_6,10/10/2019,2114,976
well_6,11/10/2019,1826,678
well_6,12/10/2019,0,0
well_6,13/10/2019,0,0
well_6,14/10/2019,0,0
well_6,15/10/2019,0,0
well_6,16/10/2019,0,0
well_6,17/10/2019,0,0
well_6,18/10/2019,0,0
well_6,19/10/2019,0,0
well_6,20/10/2019,0,0
well_6,21/10/2019,0,0
well_6,22/10/2019,0,0
well_6,23/10/2019,0,0
well_6,24/10/2019,0,0
well_6,25/10/2019,0,0
well_6,26/10/2019,0,0
well_6,27/10/2019,0,0
well_6,28/10/2019,0,0
well_6,29/10/2019,0,0
well_6,30/10/2019,0,0
well_6,31/10/2019,0,0
well_6,1/11/2019,0,0
well_6,2/11/2019,0,0
well_6,3/11/2019,0,0
well_6,4/11/2019,0,0
well_6,5/11/2019,0,0
well_6,6/11/2019,0,0
well_6,7/11/2019,0,0
well_6,8/11/2019,0,0
well_6,9/11/2019,0,0
well_6,10/11/2019,0,0
well_6,11/11/2019,0,0
well_6,12/11/2019,0,0
well_6,13/11/2019,0,0
well_6,14/11/2019,0,0
well_6,15/11/2019,0,0
well_6,16/11/2019,0,0
well_6,17/11/2019,0,0
well_6,18/11/2019,0,0
well_6,19/11/2019,0,0
well_6,20/11/2019,0,0
well_6,21/11/2019,0,0
well_6,22/11/2019,0,0
well_6,23/11/2019,0,0
well_6,24/11/2019,0,0
well_6,25/11/2019,0,0
well_6,26/11/2019,0,0
well_6,27/11/2019,0,0
well_6,28/11/2019,0,0
well_6,29/11/2019,0,0
well_6,30/11/2019,0,0
well_6,1/12/2019,0,0
well_6,2/12/2019,0,0
well_6,3/12/2019,0,0
well_6,4/12/2019,0,0
well_6,5/12/2019,0,0
well_6,6/12/2019,0,0
well_6,7/12/2019,0,0
well_6,8/12/2019,0,0
well_6,9/12/2019,0,0
well_6,10/12/2019,0,0
well_6,11/12/2019,0,0
well_6,12/12/2019,0,0
well_6,13/12/2019,0,0
well_6,14/12/2019,0,0
well_6,15/12/2019,0,0
well_6,16/12/2019,0,0
well_6,17/12/2019,0,0
well_6,18/12/2019,0,0
well_6,19/12/2019,0,0
well_6,20/12/2019,0,0
well_6,21/12/2019,0,0
well_6,22/12/2019,0,0
well_6,23/12/2019,0,0
well_6,24/12/2019,0,0
well_6,25/12/2019,0,0
well_6,26/12/2019,0,0
well_6,27/12/2019,0,0
well_6,28/12/2019,0,0
well_6,29/12/2019,0,0
well_6,30/12/2019,0,0
well_6,31/12/2019,0,0
well_6,1/01/2020,0,0
well_6,2/01/2020,0,0
well_6,3/01/2020,0,0
well_6,4/01/2020,0,0
well_6,5/01/2020,0,0
well_6,6/01/2020,0,0
well_6,7/01/2020,0,0
well_6,8/01/2020,0,0
well_6,9/01/2020,0,0
well_6,10/01/2020,0,0
well_6,11/01/2020,0,0
well_6,12/01/2020,0,0
well_6,13/01/2020,0,0
well_6,14/01/2020,0,0
well_6,15/01/2020,0,0
well_6,16/01/2020,0,0
well_6,17/01/2020,0,0
well_6,18/01/2020,0,0
well_6,19/01/2020,0,0
well_6,20/01/2020,0,0
well_6,21/01/2020,0,0
well_6,22/01/2020,0,0
well_6,23/01/2020,0,0
well_6,24/01/2020,0,0
well_6,25/01/2020,0,0
well_6,26/01/2020,0,0
well_6,27/01/2020,0,0
well_6,28/01/2020,0,0
well_6,29/01/2020,0,0
well_6,30/01/2020,0,0
well_6,31/01/2020,0,0
well_6,1/02/2020,0,0
well_6,2/02/2020,0,0
well_6,3/02/2020,0,0
well_6,4/02/2020,0,0
well_6,5/02/2020,0,0
well_6,6/02/2020,0,0
well_6,7/02/2020,0,0
well_6,8/02/2020,0,0
well_6,9/02/2020,0,0
